educatorID,regionID,eName,position,subject,qualification,birthDate,sex,schoolID
354,2,Regina Ryan,Teacher,English,Diploma,1978-10-08,Female,214
355,2,Craig Jones,Teacher,Accounting,Diploma,1978-10-08,Female,272
356,4,Lori Stanley,Teacher,Accounting,Master's degree,1978-10-08,Male,120
357,2,Dylan Williamson,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,137
358,3,Chad Nelson,Teacher,Physics,Diploma,1978-10-08,Male,174
359,1,Ms. Karen Taylor,Teacher,Physics,PhD,1978-10-08,Male,249
360,1,Elizabeth Duran,Teacher,History,Bachelor's degree,1978-10-08,Female,86
361,4,Brian Esparza,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,304
362,4,Jack Santana,Teacher,History,Bachelor's degree,1978-10-08,Female,227
363,2,Vanessa Mitchell,Teacher,Chemistry,Master's degree,1978-10-08,Male,187
364,3,Jeffery Meyers,Teacher,Geography,Bachelor's degree,1978-10-08,Female,119
365,1,Jamie Daniels,Teacher,Biology,Bachelor's degree,1978-10-08,Female,77
366,2,Maria Haynes,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,146
367,4,Robert Sanders,Teacher,English,PhD,1978-10-08,Male,114
368,2,Carla Olson,Teacher,Biology,Diploma,1978-10-08,Male,315
369,2,Melanie Schultz,Teacher,Biology,PhD,1978-10-08,Female,315
370,2,Joshua Morales,Teacher,Sesotho,PhD,1978-10-08,Female,144
371,4,Christopher Jackson,Teacher,Biology,Diploma,1978-10-08,Male,142
372,3,Melvin Weber,Teacher,Geography,Master's degree,1978-10-08,Male,13
373,2,Haley Chapman,Teacher,Mathematics,Master's degree,1978-10-08,Female,187
374,1,Deborah Bender,Teacher,Geography,PhD,1978-10-08,Female,232
375,2,Samantha Miller,Teacher,Accounting,Master's degree,1978-10-08,Female,74
376,1,Mary Douglas,Teacher,Sesotho,Diploma,1978-10-08,Male,238
377,1,Paul Rodriguez,Teacher,Geography,PhD,1978-10-08,Male,86
378,3,Jennifer Johnson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,129
379,1,Kelly Foley,Teacher,Mathematics,Master's degree,1978-10-08,Female,321
380,1,Shannon Roberson,Teacher,Accounting,PhD,1978-10-08,Male,291
381,1,Kevin Carrillo,Teacher,Biology,Master's degree,1978-10-08,Male,77
382,2,Sheila Morris,Teacher,Mathematics,Master's degree,1978-10-08,Female,308
383,1,Matthew Rodgers,Teacher,Biology,Diploma,1978-10-08,Male,163
384,3,Jessica Patterson,Teacher,History,Bachelor's degree,1978-10-08,Female,88
385,1,Nicholas Mcfarland,Teacher,Chemistry,Diploma,1978-10-08,Female,80
386,4,Steven Freeman,Teacher,Mathematics,PhD,1978-10-08,Female,83
387,2,Omar Love,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,33
388,1,Lauren Harris,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,135
389,2,Michaela Anderson,Teacher,Sesotho,PhD,1978-10-08,Male,205
390,3,Sharon Frederick,Teacher,History,PhD,1978-10-08,Female,30
391,1,Destiny Hernandez,Teacher,Geography,Master's degree,1978-10-08,Female,10
392,1,Kimberly Hicks,Teacher,English,PhD,1978-10-08,Female,212
393,1,Denise Herrera,Teacher,Chemistry,Master's degree,1978-10-08,Male,279
394,3,Jacob Graham,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,248
395,4,Darrell Rice,Teacher,Geography,Bachelor's degree,1978-10-08,Female,301
396,1,Kyle Clay,Teacher,Chemistry,PhD,1978-10-08,Male,238
397,2,Mackenzie Matthews,Teacher,Geography,Master's degree,1978-10-08,Male,272
398,1,Daniel Carpenter,Teacher,Accounting,Master's degree,1978-10-08,Male,180
399,1,Christopher Hopkins,Teacher,History,Master's degree,1978-10-08,Male,180
400,4,Mrs. Susan Alvarado,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,24
401,3,Samantha Phillips,Teacher,English,Master's degree,1978-10-08,Male,7
402,1,Sean Wright,Teacher,History,Master's degree,1978-10-08,Male,86
403,1,Laura Wilson,Teacher,Mathematics,Master's degree,1978-10-08,Female,209
404,4,Taylor Young,Teacher,History,PhD,1978-10-08,Male,97
405,3,Michael Gallegos,Teacher,Mathematics,Master's degree,1978-10-08,Male,29
406,4,Zachary Singh,Teacher,Physics,Diploma,1978-10-08,Male,227
407,3,Michelle Atkinson,Teacher,History,Master's degree,1978-10-08,Male,171
408,2,Jason Hopkins,Teacher,Chemistry,Diploma,1978-10-08,Male,156
409,3,Rodney Chapman,Teacher,Physics,PhD,1978-10-08,Female,53
410,3,Albert Gonzalez,Teacher,Mathematics,PhD,1978-10-08,Male,318
411,1,Jim Shields,Teacher,English,PhD,1978-10-08,Male,176
412,4,Daryl Price,Teacher,Chemistry,Diploma,1978-10-08,Female,38
413,1,Katherine Clark,Teacher,Mathematics,Master's degree,1978-10-08,Female,307
414,4,Lisa Cook,Teacher,Chemistry,PhD,1978-10-08,Female,162
415,2,Julie Hall,Teacher,Accounting,Master's degree,1978-10-08,Female,34
416,3,Alexander Gomez,Teacher,Sesotho,Diploma,1978-10-08,Female,101
417,3,Erin Ross,Teacher,Sesotho,Diploma,1978-10-08,Male,320
418,1,Matthew Rowland,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,291
419,2,Joshua Allison,Teacher,History,Bachelor's degree,1978-10-08,Male,96
420,1,Lisa Smith,Teacher,History,Master's degree,1978-10-08,Male,300
421,3,Sheila Roth,Teacher,Sesotho,PhD,1978-10-08,Female,26
422,2,Dana Sullivan,Teacher,History,PhD,1978-10-08,Female,213
423,2,Jesus Mueller,Teacher,Accounting,PhD,1978-10-08,Male,316
424,1,Mrs. Brittany Moore,Teacher,Chemistry,Master's degree,1978-10-08,Female,63
425,4,Brad Petty,Teacher,Physics,Master's degree,1978-10-08,Female,24
426,4,Mrs. Theresa Mcintosh DVM,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,73
427,2,Matthew Cervantes,Teacher,Biology,Master's degree,1978-10-08,Female,56
428,1,Tamara Acevedo,Teacher,English,Diploma,1978-10-08,Female,17
429,1,Dan Carroll,Teacher,Biology,PhD,1978-10-08,Female,25
430,4,Laura Rodriguez,Teacher,Biology,Bachelor's degree,1978-10-08,Male,81
431,2,Maurice Johnson,Teacher,Physics,Master's degree,1978-10-08,Female,156
432,2,Joshua Fitzgerald,Teacher,Accounting,Diploma,1978-10-08,Female,205
433,2,Jerry Williams,Teacher,History,Master's degree,1978-10-08,Female,35
434,2,Jessica Gonzalez,Teacher,Accounting,Diploma,1978-10-08,Male,145
435,2,Lori Curtis,Teacher,Sesotho,Master's degree,1978-10-08,Male,41
436,2,Brittany Yang,Teacher,History,Master's degree,1978-10-08,Female,44
437,3,Dennis Berg,Teacher,Biology,Diploma,1978-10-08,Male,67
438,2,Mr. Spencer Kelley MD,Teacher,English,Master's degree,1978-10-08,Male,201
439,3,Misty Rosario,Teacher,Biology,Diploma,1978-10-08,Male,88
440,2,Jerry Porter,Teacher,History,Diploma,1978-10-08,Female,44
441,2,Jordan Cowan,Teacher,Sesotho,Master's degree,1978-10-08,Male,193
442,2,Justin Mcdaniel,Teacher,Biology,Bachelor's degree,1978-10-08,Male,87
443,1,Alexandra Robertson,Teacher,History,PhD,1978-10-08,Female,59
444,2,Vincent Roman,Teacher,Geography,Diploma,1978-10-08,Male,214
445,3,Abigail Bean,Teacher,English,Diploma,1978-10-08,Male,226
446,2,Angela Hall,Teacher,History,Master's degree,1978-10-08,Male,6
447,2,Cheryl Leach,Teacher,English,Diploma,1978-10-08,Female,125
448,3,Joseph Rose,Teacher,Accounting,Master's degree,1978-10-08,Female,15
449,2,Kyle Everett,Teacher,English,Diploma,1978-10-08,Male,58
450,1,Richard Thomas,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,237
451,1,Thomas Mason,Teacher,Sesotho,Master's degree,1978-10-08,Male,108
452,2,Kelly Webb MD,Teacher,History,Master's degree,1978-10-08,Male,154
453,2,John Johnson,Teacher,English,Bachelor's degree,1978-10-08,Male,285
454,1,Jeffery Kim,Teacher,Chemistry,PhD,1978-10-08,Female,264
455,2,Jose Chavez,Teacher,Geography,Master's degree,1978-10-08,Female,69
456,3,Crystal Baker,Teacher,Sesotho,PhD,1978-10-08,Male,68
457,2,Wanda Kane,Teacher,Biology,Diploma,1978-10-08,Female,144
458,3,Michael Everett,Teacher,History,Diploma,1978-10-08,Female,138
459,1,Jose Thompson,Teacher,Sesotho,Diploma,1978-10-08,Male,264
460,2,Marie Mason,Teacher,History,Bachelor's degree,1978-10-08,Male,295
461,3,Suzanne Rose,Teacher,Mathematics,PhD,1978-10-08,Male,68
462,1,Kathryn Vaughn MD,Teacher,Accounting,Diploma,1978-10-08,Male,199
463,3,Adam Ramirez,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,219
464,3,Christine Wall,Teacher,Geography,Diploma,1978-10-08,Female,210
465,4,Eric Hooper,Teacher,English,Diploma,1978-10-08,Male,319
466,3,Brittany Foley,Teacher,Sesotho,Master's degree,1978-10-08,Male,140
467,4,Joshua Brown,Teacher,English,Bachelor's degree,1978-10-08,Female,75
468,2,Jamie Small,Teacher,Chemistry,PhD,1978-10-08,Female,33
469,4,Jennifer Villegas,Teacher,Geography,Master's degree,1978-10-08,Male,292
470,1,Kevin Sharp,Teacher,Geography,Bachelor's degree,1978-10-08,Male,177
471,3,George Vega,Teacher,Mathematics,Master's degree,1978-10-08,Male,53
472,1,Jared Brown,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,266
473,3,Dr. Cynthia Williams,Teacher,Sesotho,PhD,1978-10-08,Female,92
474,3,Eric Porter,Teacher,Chemistry,Diploma,1978-10-08,Female,297
475,2,Patrick Harris,Teacher,Accounting,PhD,1978-10-08,Male,46
476,3,Joshua Blanchard,Teacher,Biology,Bachelor's degree,1978-10-08,Male,196
477,2,Joanna Walker,Teacher,English,Bachelor's degree,1978-10-08,Male,33
478,2,James Foley,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,213
479,1,Rachel Gomez,Teacher,History,Bachelor's degree,1978-10-08,Male,150
480,3,Jacob Brown,Teacher,Physics,Bachelor's degree,1978-10-08,Male,95
481,3,Erin Murphy,Teacher,Chemistry,PhD,1978-10-08,Male,90
482,4,Chelsea Collier MD,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,162
483,4,Eric Hampton,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,130
484,1,Jared Williams,Teacher,English,Diploma,1978-10-08,Female,51
485,1,Paul Chang,Teacher,Chemistry,Diploma,1978-10-08,Female,80
486,4,Kristin Young,Teacher,English,Bachelor's degree,1978-10-08,Female,183
487,2,Henry Duncan,Teacher,Geography,Bachelor's degree,1978-10-08,Male,31
488,3,David Roman,Teacher,Geography,Master's degree,1978-10-08,Female,8
489,4,Brian Levy,Teacher,Physics,Master's degree,1978-10-08,Male,97
490,2,Jamie Kelly,Teacher,Physics,PhD,1978-10-08,Male,312
491,2,Laura Huber,Teacher,Accounting,PhD,1978-10-08,Male,213
492,1,Angel Coffey,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,36
493,1,Dr. Brian Case,Teacher,Geography,PhD,1978-10-08,Female,141
494,1,Carlos Black,Teacher,History,Diploma,1978-10-08,Female,217
495,3,April King,Teacher,Chemistry,Master's degree,1978-10-08,Male,95
496,1,James Ruiz,Teacher,English,Bachelor's degree,1978-10-08,Female,77
497,1,Ashley Foster,Teacher,Sesotho,PhD,1978-10-08,Female,1
498,1,Susan Lewis,Teacher,Biology,Master's degree,1978-10-08,Male,159
499,2,Juan Fleming,Teacher,Accounting,Diploma,1978-10-08,Male,165
500,2,Robin Ellis,Teacher,Geography,PhD,1978-10-08,Male,125
501,4,Robert Hall,Teacher,Chemistry,Diploma,1978-10-08,Male,18
502,2,Melissa Jones,Teacher,Chemistry,Diploma,1978-10-08,Male,265
503,4,Daniel Sanders,Teacher,Mathematics,Master's degree,1978-10-08,Female,42
504,4,Sandra Pham,Teacher,Chemistry,Diploma,1978-10-08,Male,319
505,2,Dustin Smith,Teacher,Chemistry,Diploma,1978-10-08,Male,85
506,2,Anthony White,Teacher,Geography,PhD,1978-10-08,Male,262
507,3,Leslie Todd,Teacher,English,Master's degree,1978-10-08,Male,129
508,4,Shawn Martin,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,292
509,1,Steven Shepard,Teacher,Geography,Diploma,1978-10-08,Female,231
510,1,Alexander Giles,Teacher,Biology,Master's degree,1978-10-08,Female,216
511,1,Ms. Lauren Flynn,Teacher,Sesotho,PhD,1978-10-08,Female,217
512,1,Amanda Blair,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,217
513,2,Lawrence Hines,Teacher,Physics,Diploma,1978-10-08,Male,298
514,3,Anthony Curtis,Teacher,History,Bachelor's degree,1978-10-08,Female,233
515,2,Lori Williams,Teacher,Geography,Bachelor's degree,1978-10-08,Male,96
516,1,Jeanette Wilson,Teacher,Sesotho,PhD,1978-10-08,Male,203
517,2,John Black,Teacher,Chemistry,Master's degree,1978-10-08,Male,165
518,3,James Mcdaniel,Teacher,Geography,PhD,1978-10-08,Female,23
519,2,Joshua York,Teacher,Geography,PhD,1978-10-08,Male,213
520,2,Angel Powell,Teacher,Mathematics,Master's degree,1978-10-08,Male,94
521,2,James Farley,Teacher,Chemistry,Diploma,1978-10-08,Male,91
522,3,Lindsey Wilkinson,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,30
523,4,Paula Freeman,Teacher,Sesotho,Bachelor's degree,1978-10-08,Female,267
524,2,Paul Nichols,Teacher,Sesotho,Diploma,1978-10-08,Male,204
525,1,Francisco Montgomery,Teacher,Sesotho,Diploma,1978-10-08,Male,209
526,2,Heather Evans,Teacher,Accounting,PhD,1978-10-08,Female,272
527,2,Elizabeth Smith,Teacher,Accounting,Master's degree,1978-10-08,Male,74
528,1,Sheri Jenkins,Teacher,Mathematics,Master's degree,1978-10-08,Male,77
529,3,Amy Aguilar,Teacher,Sesotho,PhD,1978-10-08,Male,68
530,1,Andrea Robles,Teacher,English,Bachelor's degree,1978-10-08,Male,135
531,3,Mary Cook,Teacher,English,Diploma,1978-10-08,Female,184
532,2,Shannon Anderson,Teacher,Sesotho,Diploma,1978-10-08,Male,259
533,4,James Rodriguez,Teacher,Chemistry,Diploma,1978-10-08,Female,251
534,1,Joshua Burns,Teacher,English,PhD,1978-10-08,Female,153
535,1,Jordan Long,Teacher,English,Master's degree,1978-10-08,Female,109
536,3,Megan Schmidt,Teacher,History,Bachelor's degree,1978-10-08,Female,101
537,1,Shane Burns,Teacher,Mathematics,Diploma,1978-10-08,Female,99
538,1,Andrew Erickson,Teacher,Accounting,Diploma,1978-10-08,Female,149
539,3,Jay Little,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,15
540,1,Dana Townsend,Teacher,Chemistry,Diploma,1978-10-08,Female,228
541,3,Paul Wiggins,Teacher,Mathematics,Diploma,1978-10-08,Female,256
542,2,John West,Teacher,Accounting,PhD,1978-10-08,Female,6
543,1,Jennifer Tucker,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,237
544,3,Michelle Gonzalez,Teacher,Accounting,PhD,1978-10-08,Female,148
545,1,Kara Young,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,236
546,2,Kimberly Lester,Teacher,Sesotho,Master's degree,1978-10-08,Male,39
547,2,Lawrence Rush,Teacher,Biology,PhD,1978-10-08,Male,156
548,3,Alyssa Marsh,Teacher,Accounting,Bachelor's degree,1978-10-08,Female,128
549,1,Keith Morgan,Teacher,Biology,Master's degree,1978-10-08,Male,108
550,4,Mark Frye,Teacher,English,Diploma,1978-10-08,Male,118
551,2,Melissa Baker,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,272
552,3,Denise Hoffman,Teacher,Biology,Master's degree,1978-10-08,Female,219
553,1,Jason Roberts,Teacher,Geography,PhD,1978-10-08,Male,126
554,3,Janet Chambers,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,148
555,2,Tonya Mcdowell,Teacher,Mathematics,Bachelor's degree,1978-10-08,Female,253
556,2,Aaron Arellano,Teacher,Chemistry,Diploma,1978-10-08,Male,173
557,1,Joseph Rowland,Teacher,Mathematics,PhD,1978-10-08,Female,17
558,2,Mrs. Amy Rodriguez,Teacher,Chemistry,Diploma,1978-10-08,Male,145
559,1,Doris Henson,Teacher,Accounting,Master's degree,1978-10-08,Female,160
560,2,April Chang,Teacher,Biology,PhD,1978-10-08,Male,91
561,2,Robert Yates,Teacher,English,Master's degree,1978-10-08,Female,315
562,2,Jordan Patterson,Teacher,Geography,Diploma,1978-10-08,Female,33
563,1,Peggy Francis PhD,Teacher,History,Master's degree,1978-10-08,Male,99
564,2,Kathy Howard,Teacher,Biology,Master's degree,1978-10-08,Female,146
565,1,Daniel Sullivan,Teacher,Biology,PhD,1978-10-08,Female,283
566,2,Mark Simpson,Teacher,Physics,Diploma,1978-10-08,Male,324
567,3,Joshua Richards,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,47
568,2,Vicki House,Teacher,Geography,Bachelor's degree,1978-10-08,Female,146
569,2,Victor Henson,Teacher,Physics,Diploma,1978-10-08,Female,20
570,2,Bill Bentley,Teacher,Mathematics,PhD,1978-10-08,Male,172
571,1,Andrew Schultz,Teacher,English,Diploma,1978-10-08,Male,139
572,1,Bailey Martinez,Teacher,Chemistry,PhD,1978-10-08,Male,50
573,1,Marie Ashley,Teacher,Geography,Bachelor's degree,1978-10-08,Male,16
574,1,Joshua Rivera,Teacher,English,PhD,1978-10-08,Male,159
575,4,Kristen Kim,Teacher,Chemistry,Master's degree,1978-10-08,Female,278
576,2,Bradley Gardner,Teacher,Sesotho,PhD,1978-10-08,Female,302
577,2,Kelly Collins,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,311
578,2,Kimberly Moss,Teacher,History,Diploma,1978-10-08,Male,164
579,3,Matthew Morrison,Teacher,Chemistry,Master's degree,1978-10-08,Female,179
580,2,Jonathan Anderson,Teacher,History,PhD,1978-10-08,Female,127
581,1,James Abbott,Teacher,Physics,Master's degree,1978-10-08,Male,158
582,2,Herbert Taylor,Teacher,Geography,PhD,1978-10-08,Female,20
583,1,Sean Alexander,Teacher,Mathematics,Master's degree,1978-10-08,Male,143
584,1,Omar Morgan,Teacher,Biology,Diploma,1978-10-08,Female,279
585,3,Jessica Powers,Teacher,Accounting,Bachelor's degree,1978-10-08,Male,245
586,2,Sheena Vega,Teacher,Geography,PhD,1978-10-08,Male,200
587,2,Joseph Knight,Teacher,Chemistry,Bachelor's degree,1978-10-08,Male,113
588,1,Tracy Johnson,Teacher,Biology,Diploma,1978-10-08,Female,276
589,2,William White,Teacher,English,Master's degree,1978-10-08,Male,33
590,3,Matthew Johnson,Teacher,Accounting,Diploma,1978-10-08,Male,121
591,1,Raymond Newton,Teacher,Mathematics,Diploma,1978-10-08,Male,54
592,4,George Robertson,Teacher,Accounting,PhD,1978-10-08,Female,71
593,3,Tammy Stevens,Teacher,Mathematics,Master's degree,1978-10-08,Male,263
594,3,Jared Thompson,Teacher,History,PhD,1978-10-08,Male,219
595,3,Patricia Washington,Teacher,Sesotho,PhD,1978-10-08,Female,68
596,1,Laura Harris,Teacher,Geography,Master's degree,1978-10-08,Male,246
597,4,David Dennis,Teacher,Geography,Diploma,1978-10-08,Female,284
598,1,Kayla Bowers,Teacher,Geography,Diploma,1978-10-08,Male,100
599,1,Kathleen Butler,Teacher,Physics,Diploma,1978-10-08,Male,45
600,1,Douglas Mccullough,Teacher,Biology,PhD,1978-10-08,Female,222
601,2,John Hopkins,Teacher,History,Diploma,1978-10-08,Female,132
602,3,Melissa Smith,Teacher,Biology,PhD,1978-10-08,Female,140
603,4,Sarah Castillo,Teacher,Geography,Master's degree,1978-10-08,Female,170
604,3,Heather Haney,Teacher,English,Bachelor's degree,1978-10-08,Female,23
605,2,Rachel Underwood,Teacher,Mathematics,PhD,1978-10-08,Male,37
606,3,Brian Cox,Teacher,Accounting,Master's degree,1978-10-08,Male,128
607,4,Kimberly Brown,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,142
608,1,Gregory Malone,Teacher,Geography,Bachelor's degree,1978-10-08,Female,217
609,4,John Kennedy,Teacher,Sesotho,Bachelor's degree,1978-10-08,Male,97
610,1,Michael Adams,Teacher,Sesotho,Master's degree,1978-10-08,Female,178
611,3,Mark Davis,Teacher,Sesotho,PhD,1978-10-08,Female,67
612,1,Kevin Bennett,Teacher,Chemistry,Master's degree,1978-10-08,Female,175
613,2,Curtis Evans,Teacher,Accounting,Master's degree,1978-10-08,Male,127
614,1,Amanda Howard,Teacher,Chemistry,PhD,1978-10-08,Male,294
615,1,Jonathan Mason,Teacher,History,PhD,1978-10-08,Male,313
616,1,Patricia White,Teacher,Physics,Master's degree,1978-10-08,Male,82
617,1,Shannon Jones,Teacher,Accounting,PhD,1978-10-08,Male,180
618,1,Katherine Lester,Teacher,English,Bachelor's degree,1978-10-08,Female,264
619,1,Adam Dennis,Teacher,Accounting,Diploma,1978-10-08,Female,289
620,3,Ashley Sheppard,Teacher,English,PhD,1978-10-08,Male,230
621,4,Amy Edwards,Teacher,History,PhD,1978-10-08,Female,170
622,3,Jose Dixon,Teacher,Biology,PhD,1978-10-08,Male,8
623,2,John Peterson,Teacher,English,Bachelor's degree,1978-10-08,Male,91
624,4,Ronald Livingston,Teacher,History,Master's degree,1978-10-08,Male,118
625,3,Gregory Boyer,Teacher,Chemistry,PhD,1978-10-08,Female,119
626,3,Tracy Mitchell,Teacher,Mathematics,Diploma,1978-10-08,Male,67
627,1,Jennifer Davis,Teacher,English,Master's degree,1978-10-08,Male,300
628,3,Sydney Smith,Teacher,History,Master's degree,1978-10-08,Male,129
629,1,Daniel Robertson,Teacher,Accounting,Diploma,1978-10-08,Male,159
630,3,Kelly Brown,Teacher,Mathematics,Diploma,1978-10-08,Male,288
631,2,Ashley Smith,Teacher,Physics,Bachelor's degree,1978-10-08,Female,250
632,1,April Harris,Teacher,History,Master's degree,1978-10-08,Female,326
633,1,Lynn Kelly,Teacher,Mathematics,Bachelor's degree,1978-10-08,Male,115
634,4,Tammy Baker,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,167
635,2,Timothy Mason,Teacher,Chemistry,PhD,1978-10-08,Female,69
636,2,Mary Conway,Teacher,Geography,Bachelor's degree,1978-10-08,Female,56
637,1,Richard Buchanan,Teacher,English,Bachelor's degree,1978-10-08,Male,246
638,1,Donald Wilson,Teacher,Physics,PhD,1978-10-08,Female,271
639,3,Emily Bond,Teacher,English,Diploma,1978-10-08,Male,233
640,4,Mr. Dustin Kim,Teacher,Sesotho,Diploma,1978-10-08,Female,301
641,1,Megan Beck,Teacher,History,Master's degree,1978-10-08,Female,240
642,1,Latoya Fox,Teacher,Chemistry,Diploma,1978-10-08,Female,43
643,1,Barbara Robinson,Teacher,Physics,Bachelor's degree,1978-10-08,Male,203
644,2,Steven Valencia,Teacher,History,Master's degree,1978-10-08,Male,190
645,2,Anthony Berry,Teacher,Mathematics,Diploma,1978-10-08,Female,214
646,1,Frank Burns,Teacher,Chemistry,Bachelor's degree,1978-10-08,Female,290
647,3,Juan Wall,Teacher,Accounting,Diploma,1978-10-08,Female,23
648,2,Alec Reid,Teacher,Biology,Bachelor's degree,1978-10-08,Male,9
